jobs_total,jobs_completed,carbon_kg,avg_jct_h,tail_jct_h,preemptions,avg_wait_h,policy,noise_pct,congestion,capacity,seed,setting,dirty_quantile
220,202,72.32087258593421,1.6303630363036303,6.73333333333333,159,1.3496212121212119,q_drl_guarded,15.0,high,8,23,realworld_stress,0.9
220,188,74.74571608409737,0.9171099290780141,3.958333333333338,573,1.6079545454545454,las_proxy,15.0,high,8,23,parity_30seed,
220,172,68.35858775953632,2.66327519379845,8.287499999999998,216,2.1295454545454544,ecovisor_proxy,15.0,high,8,23,parity_30seed,
220,191,71.96765605377416,1.5047993019197208,6.458333333333333,553,1.459469696969697,gaia_proxy,15.0,high,8,23,parity_30seed,
140,107,50.87588612929898,3.6199376947040496,7.974999999999999,0,2.8416666666666663,fcfs,20.0,moderate,6,23,realworld_stress,
140,114,51.58148394132207,3.4152046783625725,8.837499999999999,174,3.0964285714285715,carbon,20.0,moderate,6,23,realworld_stress,
140,130,53.70840224635873,1.2173076923076922,6.258333333333333,45,0.7839285714285714,srtf,20.0,moderate,6,23,realworld_stress,
140,128,53.993546031947126,1.3880208333333333,6.0,114,0.9857142857142858,q_drl,20.0,moderate,6,23,realworld_stress,
140,128,53.16455055402111,1.6569010416666665,6.541666666666659,160,1.231547619047619,q_drl_guarded,20.0,moderate,6,23,realworld_stress,0.9
140,121,54.05201011051768,1.1287878787878787,5.333333333333333,430,1.5529761904761905,las_proxy,20.0,moderate,6,23,parity_30seed,
140,111,49.223408308265476,2.4714714714714714,8.458333333333332,200,1.9303571428571429,ecovisor_proxy,20.0,moderate,6,23,parity_30seed,
140,125,52.145522203690334,1.5766666666666662,7.733333333333327,405,1.3125,gaia_proxy,20.0,moderate,6,23,parity_30seed,
140,123,61.10978641358884,2.52710027100271,6.0,0,1.5059523809523807,fcfs,20.0,moderate,8,23,realworld_stress,
140,125,60.73054237679283,2.195333333333333,6.816666666666665,205,1.356547619047619,carbon,20.0,moderate,8,23,realworld_stress,
140,133,62.9719961977247,1.1616541353383458,5.899999999999999,40,0.3821428571428571,srtf,20.0,moderate,8,23,realworld_stress,
140,128,61.94371594936996,1.6484375,7.570833333333327,156,0.7547619047619047,q_drl,20.0,moderate,8,23,realworld_stress,
140,128,61.4098446498019,1.654296875,7.574999999999996,160,0.7601190476190476,q_drl_guarded,20.0,moderate,8,23,realworld_stress,0.9
140,128,63.27035036849911,1.03125,5.1916666666666655,385,0.6892857142857143,las_proxy,20.0,moderate,8,23,parity_30seed,
140,133,59.98634305732922,1.8226817042606518,6.949999999999999,127,0.9053571428571429,ecovisor_proxy,20.0,moderate,8,23,parity_30seed,
140,131,61.249156272856716,1.5165394402035621,7.291666666666666,366,0.7333333333333333,gaia_proxy,20.0,moderate,8,23,parity_30seed,
220,109,53.6442270935974,4.690366972477064,9.849999999999998,0,4.961363636363636,fcfs,20.0,high,6,23,realworld_stress,
220,110,52.70474541339719,5.451515151515151,13.304166666666665,261,5.488257575757575,carbon,20.0,high,6,23,realworld_stress,
220,195,58.92616614523474,1.0482905982905981,4.966666666666663,72,1.3424242424242423,srtf,20.0,high,6,23,realworld_stress,
220,194,58.28681960219786,1.1847079037800687,5.583333333333333,144,1.5291666666666666,q_drl,20.0,high,6,23,realworld_stress,
220,191,55.84401232823707,1.5632635253054101,6.333333333333333,272,1.8909090909090909,q_drl_guarded,20.0,high,6,23,realworld_stress,0.9
220,176,57.79648022999152,1.058712121212121,3.625,477,2.4280303030303028,las_proxy,20.0,high,6,23,parity_30seed,
220,144,51.79011098539862,3.5717592592592586,9.54166666666666,296,3.5348484848484847,ecovisor_proxy,20.0,high,6,23,parity_30seed,
220,183,55.974685657349724,1.7645719489981786,6.991666666666667,537,2.246212121212121,gaia_proxy,20.0,high,6,23,parity_30seed,
220,151,70.04319193302743,3.623068432671081,8.5,0,3.1412878787878786,fcfs,20.0,high,8,23,realworld_stress,
220,164,70.48826557924878,3.8780487804878043,9.166666666666666,296,3.5079545454545453,carbon,20.0,high,8,23,realworld_stress,
220,203,74.3450392624083,1.053366174055829,5.908333333333313,78,0.7875,srtf,20.0,high,8,23,realworld_stress,
220,202,73.51442663838188,1.3547854785478546,5.995833333333333,173,1.1007575757575758,q_drl,20.0,high,8,23,realworld_stress,
220,202,71.652798325849,1.5874587458745875,6.399999999999996,168,1.3234848484848483,q_drl_guarded,20.0,high,8,23,realworld_stress,0.9
220,188,74.1028059266508,0.9171099290780141,3.958333333333338,573,1.6079545454545454,las_proxy,20.0,high,8,23,parity_30seed,
220,172,67.49375484444055,2.6555232558139537,8.370833333333332,250,2.1234848484848485,ecovisor_proxy,20.0,high,8,23,parity_30seed,
220,191,70.95367605802583,1.4642233856893543,6.083333333333333,555,1.4238636363636363,gaia_proxy,20.0,high,8,23,parity_30seed,
140,119,52.249660322022756,3.3025210084033607,7.758333333333333,0,2.3398809523809523,fcfs,15.0,moderate,6,24,realworld_stress,
140,121,51.03747172718757,3.7561983471074374,10.833333333333332,130,2.9744047619047618,carbon,15.0,moderate,6,24,realworld_stress,
140,133,53.755080409872086,1.2781954887218046,6.0,46,0.6428571428571429,srtf,15.0,moderate,6,24,realworld_stress,
140,127,53.157305721007376,1.572178477690289,8.658333333333315,103,0.9005952380952381,q_drl,15.0,moderate,6,24,realworld_stress,
140,127,52.36952207686881,1.7250656167979004,8.183333333333326,211,1.0392857142857144,q_drl_guarded,15.0,moderate,6,24,realworld_stress,0.9
140,127,53.839571111682496,1.3694225721784776,6.724999999999999,581,1.3636904761904762,las_proxy,15.0,moderate,6,24,parity_30seed,
140,130,50.85511091239452,2.86025641025641,8.045833333333333,141,2.013095238095238,ecovisor_proxy,15.0,moderate,6,24,parity_30seed,
140,131,52.504273382763806,1.548982188295165,7.458333333333333,370,0.9785714285714285,gaia_proxy,15.0,moderate,6,24,parity_30seed,
140,136,61.351203784793874,1.852941176470588,6.0,0,0.8678571428571429,fcfs,15.0,moderate,8,24,realworld_stress,
140,136,59.422129982411036,2.5012254901960786,7.854166666666666,89,1.4976190476190476,carbon,15.0,moderate,8,24,realworld_stress,
140,136,61.35022049049834,1.2291666666666665,8.145833333333332,26,0.26190476190476186,srtf,15.0,moderate,8,24,realworld_stress,
140,136,60.89221663252259,1.568014705882353,7.5,129,0.5910714285714286,q_drl,15.0,moderate,8,24,realworld_stress,
140,136,60.09224990929255,1.650735294117647,7.6875,156,0.6714285714285714,q_drl_guarded,15.0,moderate,8,24,realworld_stress,0.9
140,136,61.63792815233568,1.537990196078431,7.583333333333332,396,0.5619047619047618,las_proxy,15.0,moderate,8,24,parity_30seed,
140,136,60.15130345148095,1.7806372549019605,7.125,63,0.7976190476190476,ecovisor_proxy,15.0,moderate,8,24,parity_30seed,
140,136,60.651100910846495,1.4056372549019607,7.916666666666666,189,0.4333333333333333,gaia_proxy,15.0,moderate,8,24,parity_30seed,
220,115,52.95351430341639,4.973188405797101,11.991666666666665,0,5.425757575757575,fcfs,15.0,high,6,24,realworld_stress,
220,130,54.095095463324384,5.166025641025641,12.083333333333332,244,5.510227272727272,carbon,15.0,high,6,24,realworld_stress,
220,191,60.83528157013362,1.2329842931937172,5.958333333333333,59,1.6719696969696969,srtf,15.0,high,6,24,realworld_stress,
220,190,60.881231767144534,1.4087719298245616,6.76666666666666,121,1.8515151515151513,q_drl,15.0,high,6,24,realworld_stress,
220,188,56.828919739218776,1.8355496453900708,9.14583333333334,281,2.230681818181818,q_drl_guarded,15.0,high,6,24,realworld_stress,0.9
220,166,58.59491218966072,1.2786144578313252,5.4375,652,3.1473484848484845,las_proxy,15.0,high,6,24,parity_30seed,
220,140,52.655539311645704,4.093452380952381,11.049999999999983,291,4.059469696969697,ecovisor_proxy,15.0,high,6,24,parity_30seed,
220,181,59.51935348070282,1.674953959484346,7.0,558,2.309090909090909,gaia_proxy,15.0,high,6,24,parity_30seed,
220,144,69.10131726618874,4.45775462962963,11.245833333333328,0,3.884469696969697,fcfs,15.0,high,8,24,realworld_stress,
220,163,69.19286775081758,4.267893660531697,10.408333333333333,224,4.336363636363636,carbon,15.0,high,8,24,realworld_stress,
220,198,76.14319657439746,1.2340067340067342,6.037499999999994,58,1.0685606060606059,srtf,15.0,high,8,24,realworld_stress,
220,197,75.46409605892036,1.380710659898477,6.433333333333332,117,1.2541666666666664,q_drl,15.0,high,8,24,realworld_stress,
220,197,73.63205740473708,1.6476311336717426,8.049999999999992,271,1.4617424242424242,q_drl_guarded,15.0,high,8,24,realworld_stress,0.9
220,180,74.71126266950436,1.399074074074074,7.3583333333333245,768,2.1742424242424243,las_proxy,15.0,high,8,24,parity_30seed,
220,155,66.95495220790119,3.643010752688171,11.299999999999997,325,3.079924242424242,ecovisor_proxy,15.0,high,8,24,parity_30seed,
220,194,73.8572285511043,1.6692439862542952,7.091666666666663,673,1.5378787878787878,gaia_proxy,15.0,high,8,24,parity_30seed,
140,119,52.477592396917366,3.3025210084033607,7.758333333333333,0,2.3398809523809523,fcfs,20.0,moderate,6,24,realworld_stress,
140,121,51.05004436394476,3.681129476584022,10.666666666666666,151,2.9101190476190473,carbon,20.0,moderate,6,24,realworld_stress,
140,133,53.96894181163316,1.2781954887218046,6.0,46,0.6428571428571429,srtf,20.0,moderate,6,24,realworld_stress,
140,127,53.34504155044776,1.572178477690289,8.658333333333315,103,0.9005952380952381,q_drl,20.0,moderate,6,24,realworld_stress,
140,129,52.4129934505978,1.6866925064599483,8.18333333333333,197,1.019642857142857,q_drl_guarded,20.0,moderate,6,24,realworld_stress,0.9
140,127,54.01980259949912,1.3694225721784776,6.724999999999999,581,1.3636904761904762,las_proxy,20.0,moderate,6,24,parity_30seed,
140,130,50.833261038046,2.851923076923077,8.174999999999999,171,2.005952380952381,ecovisor_proxy,20.0,moderate,6,24,parity_30seed,
140,131,52.541464966824314,1.5343511450381677,6.708333333333333,345,0.9648809523809523,gaia_proxy,20.0,moderate,6,24,parity_30seed,
140,136,61.6245489019088,1.852941176470588,6.0,0,0.8678571428571429,fcfs,20.0,moderate,8,24,realworld_stress,
140,136,59.45943736096578,2.4926470588235294,7.666666666666666,122,1.4892857142857143,carbon,20.0,moderate,8,24,realworld_stress,
140,136,61.578482588221775,1.2291666666666665,8.145833333333332,26,0.26190476190476186,srtf,20.0,moderate,8,24,realworld_stress,
140,136,61.46847120741066,1.5269607843137252,7.291666666666666,143,0.5511904761904761,q_drl,20.0,moderate,8,24,realworld_stress,
140,136,60.14451843734638,1.6384803921568627,7.395833333333333,178,0.6595238095238095,q_drl_guarded,20.0,moderate,8,24,realworld_stress,0.9
140,136,61.8844599469035,1.537990196078431,7.583333333333332,396,0.5619047619047618,las_proxy,20.0,moderate,8,24,parity_30seed,
140,136,60.201671027384094,1.7787990196078431,7.270833333333333,86,0.7958333333333333,ecovisor_proxy,20.0,moderate,8,24,parity_30seed,
140,136,60.701863946076514,1.4007352941176467,8.041666666666666,175,0.42857142857142855,gaia_proxy,20.0,moderate,8,24,parity_30seed,
220,115,52.97506069750866,4.973188405797101,11.991666666666665,0,5.425757575757575,fcfs,20.0,high,6,24,realworld_stress,
220,132,54.000647041002544,5.095328282828283,11.870833333333332,328,5.4193181818181815,carbon,20.0,high,6,24,realworld_stress,
220,191,60.87207397246043,1.2329842931937172,5.958333333333333,59,1.6719696969696969,srtf,20.0,high,6,24,realworld_stress,
220,190,61.055168609485534,1.4004385964912283,6.916666666666666,119,1.8443181818181817,q_drl,20.0,high,6,24,realworld_stress,
220,187,56.56895592202625,1.8275401069518717,8.558333333333321,322,2.2181818181818183,q_drl_guarded,20.0,high,6,24,realworld_stress,0.9
220,166,58.59161066094925,1.2786144578313252,5.4375,652,3.1473484848484845,las_proxy,20.0,high,6,24,parity_30seed,
220,140,52.38703873323005,4.054166666666667,11.008333333333331,327,4.034469696969697,ecovisor_proxy,20.0,high,6,24,parity_30seed,
220,182,59.02450222998942,1.8717948717948718,9.645833333333309,598,2.4204545454545454,gaia_proxy,20.0,high,6,24,parity_30seed,
220,144,69.13956965953835,4.45775462962963,11.245833333333328,0,3.884469696969697,fcfs,20.0,high,8,24,realworld_stress,
220,163,69.01117294573767,4.106339468302658,10.4,322,4.2102272727272725,carbon,20.0,high,8,24,realworld_stress,
220,198,76.19349339582075,1.2340067340067342,6.037499999999994,58,1.0685606060606059,srtf,20.0,high,8,24,realworld_stress,
220,197,75.5149281193257,1.3752115059221657,6.3666666666666645,117,1.2492424242424243,q_drl,20.0,high,8,24,realworld_stress,
220,197,73.40424066416449,1.610406091370558,8.433333333333332,320,1.428409090909091,q_drl_guarded,20.0,high,8,24,realworld_stress,0.9
220,180,74.76750040028978,1.399074074074074,7.3583333333333245,768,2.1742424242424243,las_proxy,20.0,high,8,24,parity_30seed,
220,155,66.63338356571181,3.6193548387096772,11.38333333333333,349,3.0632575757575755,ecovisor_proxy,20.0,high,8,24,parity_30seed,
220,195,73.40594865140886,1.7008547008547006,7.049999999999997,706,1.571590909090909,gaia_proxy,20.0,high,8,24,parity_30seed,
140,115,58.04880385653646,5.126811594202897,9.299999999999999,0,3.8785714285714286,fcfs,15.0,moderate,6,25,realworld_stress,
140,98,55.08167317942609,4.408163265306122,13.01666666666666,186,3.877380952380952,carbon,15.0,moderate,6,25,realworld_stress,
140,131,55.74239772454511,1.282442748091603,8.041666666666666,51,0.8011904761904761,srtf,15.0,moderate,6,25,realworld_stress,
140,130,54.992734071757546,1.5076923076923077,9.604166666666663,160,1.0464285714285715,q_drl,15.0,moderate,6,25,realworld_stress,
140,129,53.82201835561013,1.62984496124031,8.416666666666663,267,1.1226190476190476,q_drl_guarded,15.0,moderate,6,25,realworld_stress,0.9
140,122,57.62822320400152,1.0860655737704918,5.0749999999999975,643,1.6464285714285714,las_proxy,15.0,moderate,6,25,parity_30seed,
140,128,52.94771432360521,3.1744791666666665,10.149999999999991,131,2.335714285714286,ecovisor_proxy,15.0,moderate,6,25,parity_30seed,
140,127,55.226770462936095,1.688976377952756,7.716666666666659,529,1.5101190476190476,gaia_proxy,15.0,moderate,6,25,parity_30seed,
140,134,72.3845529855764,2.691542288557214,6.666666666666666,0,1.6928571428571428,fcfs,15.0,moderate,8,25,realworld_stress,
140,133,69.69313218929251,2.369674185463659,8.09999999999999,122,1.4833333333333332,carbon,15.0,moderate,8,25,realworld_stress,
140,134,70.30339813901745,1.3003731343283582,7.045833333333327,32,0.3630952380952381,srtf,15.0,moderate,8,25,realworld_stress,
140,134,70.43382487822839,1.5273631840796018,6.729166666666664,105,0.5773809523809523,q_drl,15.0,moderate,8,25,realworld_stress,
140,134,70.12162740202345,1.5572139303482584,6.787499999999996,116,0.6059523809523809,q_drl_guarded,15.0,moderate,8,25,realworld_stress,0.9
140,134,72.01436895397661,1.6921641791044775,9.337499999999999,504,0.7345238095238095,las_proxy,15.0,moderate,8,25,parity_30seed,
140,133,70.08356318493068,1.694235588972431,6.849999999999994,79,0.8428571428571429,ecovisor_proxy,15.0,moderate,8,25,parity_30seed,
140,134,70.39363113051705,1.6281094527363182,9.14583333333333,359,0.6761904761904761,gaia_proxy,15.0,moderate,8,25,parity_30seed,
220,118,61.90383011356123,5.6977401129943495,13.5125,0,5.979924242424242,fcfs,15.0,high,6,25,realworld_stress,
220,102,55.47729429523949,4.723039215686274,15.649999999999995,206,6.677651515151515,carbon,15.0,high,6,25,realworld_stress,
220,195,60.48342275318569,1.1239316239316237,5.591666666666656,53,1.606818181818182,srtf,15.0,high,6,25,realworld_stress,
220,195,60.64349587291372,1.2722222222222221,6.216666666666663,58,1.728409090909091,q_drl,15.0,high,6,25,realworld_stress,
220,194,57.94753552780893,1.5708762886597938,9.558333333333332,242,2.00719696969697,q_drl_guarded,15.0,high,6,25,realworld_stress,0.9
220,180,60.268140127103,1.3333333333333333,5.249999999999971,645,2.7882575757575756,las_proxy,15.0,high,6,25,parity_30seed,
220,138,52.90274385962588,4.275362318840581,10.941666666666666,280,4.599621212121212,ecovisor_proxy,15.0,high,6,25,parity_30seed,
220,187,59.98822099250332,1.862745098039216,10.366666666666664,596,2.5787878787878786,gaia_proxy,15.0,high,6,25,parity_30seed,
220,150,77.63447944071247,5.241666666666666,11.054166666666662,0,4.53219696969697,fcfs,15.0,high,8,25,realworld_stress,
220,145,71.53595624825935,5.06551724137931,14.083333333333332,224,4.932954545454545,carbon,15.0,high,8,25,realworld_stress,
220,202,75.47141586813495,1.2396864686468647,8.08749999999998,59,1.0787878787878786,srtf,15.0,high,8,25,realworld_stress,
220,202,75.69392388766316,1.3391089108910892,8.666666666666648,92,1.1625,q_drl,15.0,high,8,25,realworld_stress,
220,201,73.60219594364987,1.4631011608623548,8.916666666666666,307,1.3261363636363637,q_drl_guarded,15.0,high,8,25,realworld_stress,0.9
220,186,77.32130206850104,1.0479390681003584,5.6875,856,2.0109848484848483,las_proxy,15.0,high,8,25,parity_30seed,
220,168,70.55358711543667,3.8184523809523805,11.020833333333336,238,3.2113636363636364,ecovisor_proxy,15.0,high,8,25,parity_30seed,
220,196,76.57705443643184,1.6492346938775508,7.895833333333333,770,1.7181818181818183,gaia_proxy,15.0,high,8,25,parity_30seed,
140,115,58.17551573155505,5.126811594202897,9.299999999999999,0,3.8785714285714286,fcfs,20.0,moderate,6,25,realworld_stress,
140,98,54.75977353423316,4.360544217687075,13.216666666666663,202,3.8946428571428573,carbon,20.0,moderate,6,25,realworld_stress,
140,131,55.86481344722555,1.282442748091603,8.041666666666666,51,0.8011904761904761,srtf,20.0,moderate,6,25,realworld_stress,
140,127,55.21472118037706,1.4304461942257216,8.041666666666632,176,1.0476190476190474,q_drl,20.0,moderate,6,25,realworld_stress,
140,128,53.851527706595675,1.65234375,8.879166666666661,272,1.1398809523809523,q_drl_guarded,20.0,moderate,6,25,realworld_stress,0.9
140,122,57.77132798884912,1.0860655737704918,5.0749999999999975,643,1.6464285714285714,las_proxy,20.0,moderate,6,25,parity_30seed,
140,129,52.8178915453237,3.1195090439276485,9.949999999999996,154,2.2970238095238096,ecovisor_proxy,20.0,moderate,6,25,parity_30seed,
140,128,54.8586449114541,1.8209635416666665,8.966666666666649,526,1.5345238095238094,gaia_proxy,20.0,moderate,6,25,parity_30seed,
140,134,72.53309381169589,2.691542288557214,6.666666666666666,0,1.6928571428571428,fcfs,20.0,moderate,8,25,realworld_stress,
140,133,69.69078132549599,2.3803258145363406,7.449999999999999,139,1.4928571428571429,carbon,20.0,moderate,8,25,realworld_stress,
140,134,70.44883634880327,1.3003731343283582,7.045833333333327,32,0.3630952380952381,srtf,20.0,moderate,8,25,realworld_stress,
140,134,70.65535116402947,1.5199004975124375,7.141666666666666,162,0.5708333333333333,q_drl,20.0,moderate,8,25,realworld_stress,
140,134,70.02136885528999,1.5771144278606963,6.924999999999997,152,0.625,q_drl_guarded,20.0,moderate,8,25,realworld_stress,0.9
140,134,72.22617420014937,1.6921641791044775,9.337499999999999,504,0.7345238095238095,las_proxy,20.0,moderate,8,25,parity_30seed,
140,133,69.81389184505058,1.6766917293233083,6.849999999999991,89,0.8285714285714286,ecovisor_proxy,20.0,moderate,8,25,parity_30seed,
140,134,70.16652467613831,1.6902985074626864,9.14583333333333,365,0.7351190476190476,gaia_proxy,20.0,moderate,8,25,parity_30seed,
220,118,62.18672253391259,5.6977401129943495,13.5125,0,5.979924242424242,fcfs,20.0,high,6,25,realworld_stress,
220,101,55.52144263424011,4.657590759075908,15.75,269,6.679166666666666,carbon,20.0,high,6,25,realworld_stress,
220,195,60.76079350128416,1.1239316239316237,5.591666666666656,53,1.606818181818182,srtf,20.0,high,6,25,realworld_stress,
220,195,60.91242828343821,1.2722222222222221,6.216666666666663,58,1.728409090909091,q_drl,20.0,high,6,25,realworld_stress,
220,194,57.98960041614228,1.576890034364261,9.474999999999998,273,2.0125,q_drl_guarded,20.0,high,6,25,realworld_stress,0.9
220,180,60.49864099675357,1.3333333333333333,5.249999999999971,645,2.7882575757575756,las_proxy,20.0,high,6,25,parity_30seed,
220,138,52.74805042279231,4.2276570048309186,11.179166666666667,304,4.569696969696969,ecovisor_proxy,20.0,high,6,25,parity_30seed,
220,187,59.59311031367651,1.9995543672014262,10.558333333333332,597,2.6818181818181817,gaia_proxy,20.0,high,6,25,parity_30seed,
220,150,77.9958402721675,5.241666666666666,11.054166666666662,0,4.53219696969697,fcfs,20.0,high,8,25,realworld_stress,
220,144,71.37925683688758,4.8680555555555545,14.0,303,4.85530303030303,carbon,20.0,high,8,25,realworld_stress,
220,202,75.81893722456448,1.2396864686468647,8.08749999999998,59,1.0787878787878786,srtf,20.0,high,8,25,realworld_stress,
220,202,76.03086092664766,1.3391089108910892,8.666666666666648,92,1.1625,q_drl,20.0,high,8,25,realworld_stress,
220,201,73.80805147977982,1.470563847429519,9.0,345,1.3329545454545455,q_drl_guarded,20.0,high,8,25,realworld_stress,0.9
220,186,77.65617242670992,1.0479390681003584,5.6875,856,2.0109848484848483,las_proxy,20.0,high,8,25,parity_30seed,
220,167,70.49852688888086,3.761477045908183,11.04166666666666,274,3.1810606060606057,ecovisor_proxy,20.0,high,8,25,parity_30seed,
220,196,76.15767209090706,1.7172619047619044,8.020833333333332,781,1.7787878787878788,gaia_proxy,20.0,high,8,25,parity_30seed,
140,107,53.781548507286274,3.810747663551402,7.699999999999998,0,2.9619047619047616,fcfs,15.0,moderate,6,26,realworld_stress,
140,113,51.94991966922672,2.742625368731563,9.033333333333331,131,2.2672619047619045,carbon,15.0,moderate,6,26,realworld_stress,
140,131,54.85648636677802,0.9713740458015268,4.041666666666666,44,0.5428571428571428,srtf,15.0,moderate,6,26,realworld_stress,
140,129,53.55366627174387,1.1182170542635659,3.7666666666666653,115,0.7452380952380953,q_drl,15.0,moderate,6,26,realworld_stress,
140,127,52.64648414894577,1.137795275590551,4.891666666666646,171,0.8529761904761904,q_drl_guarded,15.0,moderate,6,26,realworld_stress,0.9
140,126,54.560143523364395,1.0575396825396826,3.645833333333333,494,1.0482142857142858,las_proxy,15.0,moderate,6,26,parity_30seed,
140,120,51.301890903665715,2.0652777777777778,7.174999999999999,109,1.4928571428571429,ecovisor_proxy,15.0,moderate,6,26,parity_30seed,
140,130,51.77798546719704,1.330128205128205,6.024999999999999,450,0.9619047619047618,gaia_proxy,15.0,moderate,6,26,parity_30seed,
140,135,65.24642912683854,2.333950617283951,6.1083333333333325,0,1.350595238095238,fcfs,15.0,moderate,8,26,realworld_stress,
140,135,63.97300210497366,2.05679012345679,7.066666666666665,97,1.0827380952380952,carbon,15.0,moderate,8,26,realworld_stress,
140,134,65.64485146571957,1.099502487562189,4.87083333333333,36,0.24464285714285713,srtf,15.0,moderate,8,26,realworld_stress,
140,135,64.46821202374714,1.56358024691358,7.7749999999999995,137,0.6095238095238095,q_drl,15.0,moderate,8,26,realworld_stress,
140,134,64.22368562584464,1.470771144278607,7.391666666666666,136,0.5886904761904761,q_drl_guarded,15.0,moderate,8,26,realworld_stress,0.9
140,135,65.74369644279267,1.3506172839506172,8.149999999999995,416,0.4607142857142857,las_proxy,15.0,moderate,8,26,parity_30seed,
140,135,63.78577356347521,1.3623456790123454,6.133333333333333,44,0.4172619047619047,ecovisor_proxy,15.0,moderate,8,26,parity_30seed,
140,135,64.22339097090925,1.3833333333333333,7.558333333333328,304,0.4351190476190476,gaia_proxy,15.0,moderate,8,26,parity_30seed,
220,125,60.86646240945611,4.783333333333332,11.233333333333333,0,4.915909090909091,fcfs,15.0,high,6,26,realworld_stress,
220,125,55.114176072852764,2.9246666666666665,12.233333333333333,184,4.411363636363636,carbon,15.0,high,6,26,realworld_stress,
220,198,59.82752401454919,1.0429292929292928,4.166666666666666,60,1.2560606060606059,srtf,15.0,high,6,26,realworld_stress,
220,196,60.398662114428916,1.2176870748299318,4.666666666666666,136,1.4825757575757574,q_drl,15.0,high,6,26,realworld_stress,
220,195,58.72336387906338,1.4034188034188033,5.441666666666665,218,1.7204545454545455,q_drl_guarded,15.0,high,6,26,realworld_stress,0.9
220,182,60.546273714760765,1.2225274725274726,5.383333333333325,527,2.2147727272727273,las_proxy,15.0,high,6,26,parity_30seed,
220,148,56.2203197136677,2.534346846846846,7.825000000000003,235,2.9022727272727273,ecovisor_proxy,15.0,high,6,26,parity_30seed,
220,188,57.420548764498704,1.3652482269503547,5.775,526,1.8219696969696968,gaia_proxy,15.0,high,6,26,parity_30seed,
220,152,75.42977541117742,4.003837719298246,8.833333333333332,0,3.493181818181818,fcfs,15.0,high,8,26,realworld_stress,
220,166,70.61340061753187,3.1636546184738954,9.75,215,3.0503787878787874,carbon,15.0,high,8,26,realworld_stress,
220,203,76.47200006558168,1.0045155993431856,4.75,55,0.7704545454545455,srtf,15.0,high,8,26,realworld_stress,
220,202,76.29414723865642,1.0759075907590758,4.783333333333322,123,0.8950757575757575,q_drl,15.0,high,8,26,realworld_stress,
220,202,74.62410858645781,1.2322607260726073,5.945833333333321,238,1.0386363636363636,q_drl_guarded,15.0,high,8,26,realworld_stress,0.9
220,191,75.91020860680095,0.9781849912739964,3.958333333333333,638,1.477651515151515,las_proxy,15.0,high,8,26,parity_30seed,
220,173,71.3914589318111,2.4508670520231215,8.683333333333334,186,2.033712121212121,ecovisor_proxy,15.0,high,8,26,parity_30seed,
220,195,72.58787511906584,1.314102564102564,5.76666666666666,595,1.2768939393939391,gaia_proxy,15.0,high,8,26,parity_30seed,
140,107,53.65983833250807,3.810747663551402,7.699999999999998,0,2.9619047619047616,fcfs,20.0,moderate,6,26,realworld_stress,
140,113,51.639074410567694,2.6821533923303833,8.783333333333331,175,2.2190476190476187,carbon,20.0,moderate,6,26,realworld_stress,
140,131,54.69899066906007,0.9713740458015268,4.041666666666666,44,0.5428571428571428,srtf,20.0,moderate,6,26,realworld_stress,
140,128,53.489828370440144,1.1100260416666667,3.6666666666666665,123,0.7535714285714286,q_drl,20.0,moderate,6,26,realworld_stress,
140,127,52.43378725176817,1.1246719160104985,4.891666666666646,171,0.8410714285714286,q_drl_guarded,20.0,moderate,6,26,realworld_stress,0.9
140,126,54.44478914893976,1.0575396825396826,3.645833333333333,494,1.0482142857142858,las_proxy,20.0,moderate,6,26,parity_30seed,
140,120,51.06135602299675,2.0402777777777774,7.262499999999999,130,1.4821428571428572,ecovisor_proxy,20.0,moderate,6,26,parity_30seed,
140,130,51.35296580701786,1.3371794871794873,6.024999999999999,440,0.9684523809523808,gaia_proxy,20.0,moderate,6,26,parity_30seed,
140,135,65.01118746832238,2.333950617283951,6.1083333333333325,0,1.350595238095238,fcfs,20.0,moderate,8,26,realworld_stress,
140,135,63.551646670184645,2.025925925925926,8.266666666666666,146,1.0529761904761905,carbon,20.0,moderate,8,26,realworld_stress,
140,134,65.43433491223871,1.099502487562189,4.87083333333333,36,0.24464285714285713,srtf,20.0,moderate,8,26,realworld_stress,
140,135,64.27399801835226,1.547530864197531,7.8583333333333325,136,0.5946428571428571,q_drl,20.0,moderate,8,26,realworld_stress,
140,134,63.89777815534394,1.4720149253731343,7.391666666666666,142,0.5898809523809524,q_drl_guarded,20.0,moderate,8,26,realworld_stress,0.9
140,135,65.52739754368365,1.3506172839506172,8.149999999999995,416,0.4607142857142857,las_proxy,20.0,moderate,8,26,parity_30seed,
140,135,63.50551115423342,1.3586419753086416,6.25,52,0.41369047619047616,ecovisor_proxy,20.0,moderate,8,26,parity_30seed,
140,135,63.79164332714535,1.3987654320987652,7.616666666666662,301,0.44880952380952377,gaia_proxy,20.0,moderate,8,26,parity_30seed,
220,125,60.8186588139887,4.783333333333332,11.233333333333333,0,4.915909090909091,fcfs,20.0,high,6,26,realworld_stress,
220,126,54.8856355978937,2.997354497354497,12.229166666666666,182,4.407954545454546,carbon,20.0,high,6,26,realworld_stress,
220,198,59.79961958074573,1.0429292929292928,4.166666666666666,60,1.2560606060606059,srtf,20.0,high,6,26,realworld_stress,
